"Plot","Year","Tag.tree","Focal","DBH_mi","G","ARCHCL","CALOWA","ELAEMA","GARCPA","GIRONE","MACABA","OTHERS","PALAOB","PRUNPO","SYZYBO","TIMOWA"
"A63","2014","A63T95","ELAEMA",3.2,0.596813725490196,62.9496627963055,0,19.9883832584651,8.78075146678347,156.121446920145,2.26980069221863,989.845159311438,3.30652626790326,8.45088423815654,4.02123859659494,20.0669230748048
"A8","2011","A8T04","ARCHCL",1.1,0.232150423728813,18.9987815725843,0,0,2.83528736986479,0,44.1786466911065,1799.98336485591,0,0,1.76714586764426,31.1724531052447
"A8","2011","A8T06","ARCHCL",2.2,0.0773834745762709,16.1477862394515,0,0,2.83528736986479,0,44.1786466911065,1799.98336485591,0,0,1.76714586764426,31.1724531052447
"A8","2011","A8T31","MACABA",7.5,0.154766949152543,19.9491133502952,0,0,2.83528736986479,0,0,1799.98336485591,0,0,1.76714586764426,31.1724531052447
"A8","2011","A8T32","SYZYBO",1.5,0.0773834745762713,19.9491133502952,0,0,2.83528736986479,0,44.1786466911065,1799.98336485591,0,0,0,31.1724531052447
"A8","2011","A8T34","TIMOWA",6.3,0.0773834745762716,19.9491133502952,0,0,2.83528736986479,0,44.1786466911065,1799.98336485591,0,0,1.76714586764426,0
"A8","2011","A8T38","GARCPA",1.9,0.232150423728814,19.9491133502952,0,0,0,0,44.1786466911065,1799.98336485591,0,0,1.76714586764426,31.1724531052447
"A8","2011","A8T58","ARCHCL",1.4,0.154766949152543,18.4097329500362,0,0,2.83528736986479,0,44.1786466911065,1799.98336485591,0,0,1.76714586764426,31.1724531052447
"A8","2011","A8T65","ARCHCL",3.1,0.233288170002788,12.4014370000457,0,0,2.83528736986479,0,44.1786466911065,1799.98336485591,0,0,1.76714586764426,31.1724531052447
"A8","2012","A8T31","MACABA",7.7,0,21.2921442097048,0,0,3.80132711084365,0.950331777710913,0,1905.45448421855,0,0,2.01061929829747,32.1699087727595
"A8","2012","A8T32","SYZYBO",1.6,0.0995231607629427,21.2921442097048,0,0,3.80132711084365,0.950331777710913,46.5662571078347,1905.45448421855,0,0,0,32.1699087727595
"A8","2012","A8T34","TIMOWA",6.4,0,21.2921442097048,0,0,3.80132711084365,0.950331777710913,46.5662571078347,1905.45448421855,0,0,2.01061929829747,0
"A8","2012","A8T38","GARCPA",2.2,0.199046321525885,21.2921442097048,0,0,0,0.950331777710913,46.5662571078347,1905.45448421855,0,0,2.01061929829747,32.1699087727595
"A8","2012","A8T58","ARCHCL",1.6,0.0995231607629427,19.2815249114074,0,0,3.80132711084365,0.950331777710913,46.5662571078347,1905.45448421855,0,0,2.01061929829747,32.1699087727595
"A8","2012","A8T65","ARCHCL",3.40147027033899,-0.088945080873708,12.2050874591963,0,0,3.80132711084365,0.950331777710913,46.5662571078347,1905.45448421855,0,0,2.01061929829747,32.1699087727595
"A8","2012","A8T68","GIRONE",1.1,0,21.2921442097048,0,0,3.80132711084365,0,46.5662571078347,1905.45448421855,0,0,2.01061929829747,32.1699087727595
"A8","2012","A8T70","ARCHCL",2.12602916254693,-0.523520849101543,17.7421445111484,0,0,3.80132711084365,0.950331777710913,46.5662571078347,1905.45448421855,0,0,2.01061929829747,32.1699087727595
"A8","2013","A8T31","MACABA",7.7,-0.189248704663213,14.0272111982784,0,0,4.5238934211693,0.950331777710913,0,1926.74662842825,0,0,2.26980069221863,32.1699087727595
"A8","2013","A8T32","SYZYBO",1.7,0,14.0272111982784,0,0,4.5238934211693,0.950331777710913,46.5662571078347,1926.74662842825,0,0,0,32.1699087727595
"A8","2013","A8T34","TIMOWA",6.4,0,14.0272111982784,0,0,4.5238934211693,0.950331777710913,46.5662571078347,1926.74662842825,0,0,2.26980069221863,0
"A8","2013","A8T38","GARCPA",2.4,0.378497409326425,14.0272111982784,0,0,0,0.950331777710913,46.5662571078347,1926.74662842825,0,0,2.26980069221863,32.1699087727595
"A8","2013","A8T58","ARCHCL",1.7,0.378497409326425,11.7574105060598,0,0,4.5238934211693,0.950331777710913,46.5662571078347,1926.74662842825,0,0,2.26980069221863,32.1699087727595
"A8","2013","A8T65","ARCHCL",3.31209903233584,-1.24156521129706,5.41139334580842,0,0,4.5238934211693,0.950331777710913,46.5662571078347,1926.74662842825,0,0,2.26980069221863,32.1699087727595
"A8","2013","A8T68","GIRONE",1.1,0,14.0272111982784,0,0,4.5238934211693,0,46.5662571078347,1926.74662842825,0,0,2.26980069221863,32.1699087727595
"A8","2013","A8T70","ARCHCL",1.6,0.189248704663212,12.016591899981,0,0,4.5238934211693,0.950331777710913,46.5662571078347,1926.74662842825,0,0,2.26980069221863,32.1699087727595
"A8","2013","A8T74","ARCHCL",1.2,0.283873056994819,12.8962378429861,0,0,4.5238934211693,0.950331777710913,46.5662571078347,1926.74662842825,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T32","SYZYBO",1.7,0,14.2235607391278,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,0,32.1699087727595
"A8","2014","A8T34","TIMOWA",6.4,0.397010869565217,14.2235607391278,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,0
"A8","2014","A8T38","GARCPA",2.8,0.264673913043478,14.2235607391278,0,0,1.13097335529233,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T58","ARCHCL",2.1,0.397010869565217,10.759954838545,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T65","ARCHCL",2,0.132336956521739,11.081968085538,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T68","GIRONE",1.1,0.926358695652174,14.2235607391278,0,0,7.28849495632832,0,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T70","ARCHCL",1.8,0.397010869565217,11.6788706897201,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T74","ARCHCL",1.5,0.529347826086956,12.4564148714835,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T76","ARCHCL",1,0.661684782608696,13.4381625757303,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T77","ARCHCL",1,0.397010869565217,13.4381625757303,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T78","ARCHCL",1,0.132336956521739,13.4381625757303,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T79","ARCHCL",1.1,0.132336956521739,13.2732289614169,0,0,7.28849495632832,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"A8","2014","A8T80","GARCPA",1.2,1.19103260869565,14.2235607391278,0,0,6.15752160103599,0.950331777710913,44.1786466911065,1778.33779147267,0,0,2.26980069221863,32.1699087727595
"B10","2011","B10T15","MACABA",5.9,0.987162162162162,0,0,0,4.27256600888212,0,0,975.228899490611,0,0,0,0
"B10","2011","B10T50","GARCPA",2,-0.269226044226044,0,0,0,1.13097335529233,0,27.3397100678652,975.228899490611,0,0,0,0
"B10","2012","B10T15","MACABA",7,0.102310924369748,0,0,0,2.26980069221863,0,0,1138.37965997316,0,0,0,0
"B10","2012","B10T50","GARCPA",1.7,0.204621848739496,0,0,0,0,0,38.484510006475,1138.37965997316,0,0,0,0
"B10","2013","B10T15","MACABA",7.1,0.386507936507937,0,0,0,2.83528736986479,0,0,984.182438553342,0,0,0,0
"B10","2013","B10T50","GARCPA",1.9,1.44940476190476,0,0,0,0,0,39.5919214168654,984.182438553342,0,0,0,0
"B10","2014","B10T15","MACABA",7.5,0.20635593220339,0,0,0,9.0792027688745,0,0,1150.36483594661,0,0,0,0
"B10","2014","B10T50","GARCPA",3.4,1.13495762711864,0,0,0,0,0,44.1786466911065,1150.36483594661,0,0,0,0
"B13","2011","B13T14","TIMOWA",1.1,0,0,0,0,0,0,0,2080.15845168468,0,0,0.950331777710913,1.13097335529233
"B13","2011","B13T29","TIMOWA",1.2,0.358088235294118,0,0,0,0,0,0,2080.15845168468,0,0,0.950331777710913,0.950331777710913
"B13","2011","B13T31","SYZYBO",1.1,0,0,0,0,0,0,0,2080.15845168468,0,0,0,2.08130513300324
"B13","2012","B13T14","TIMOWA",1.1,0,0,0,0,0,0,0,2297.73730489067,0,0,0.950331777710913,2.01061929829747
"B13","2012","B13T29","TIMOWA",1.6,0.113080495356037,0,0,0,0,0,0,2297.73730489067,0,0,0.950331777710913,0.950331777710913
"B13","2012","B13T31","SYZYBO",1.1,0,0,0,0,0,0,0,2297.73730489067,0,0,0,2.96095107600838
"B13","2013","B13T14","TIMOWA",1.1,0,0,0,0,0,0,0,2437.20831074679,0,0,0.950331777710913,2.26980069221862
"B13","2013","B13T29","TIMOWA",1.7,0.306932773109244,0,0,0,0,0,0,2437.20831074679,0,0,0.950331777710913,0.950331777710912
"B13","2014","B13T14","TIMOWA",1.1,0.102310924369748,0,0,0,0,0,0,2028.87980559646,0,0,0,3.14159265358979
"B13","2014","B13T29","TIMOWA",2,0.409243697478991,0,0,0,0,0,0,2028.87980559646,0,0,0,0.950331777710913
"B29","2012","B29T27","TIMOWA",1.80277563773199,1.93193728104986,0,0,0,0,0,0,562.902717688585,0,0,0,0
"B29","2013","B29T27","TIMOWA",4.0137264480779,-0.0208519539994516,0,0,0,0,0,0,632.685344506448,0,1.76714586764426,0,0
"B29","2013","B29T31","PRUNPO",1.5,0.313071428571429,0,0,0,0,0,0,632.685344506448,0,0,0,12.6527644123329
"B29","2014","B29T27","TIMOWA",3.99374510954317,0.0768989127024313,0,0,0,0,0,3.14159265358979,643.955808151202,0,2.54469004940773,0,0
"B29","2014","B29T31","PRUNPO",1.8,0.196900269541779,0,0,0,0,0,3.14159265358979,643.955808151202,0,0,0,12.5271007061893
"C12","2011","C12T03","TIMOWA",4.5,0.716176470588235,0,0,2.26980069221863,598.28490494964,0,1.76714586764426,3051.99443110941,11.9459060652752,25.1641571552542,0,0
"C12","2011","C12T05","PRUNPO",1.1,0.102310924369748,0,0,2.26980069221863,598.28490494964,0,1.76714586764426,3051.99443110941,11.9459060652752,24.2138253775433,0,15.9043128087983
"C12","2011","C12T07","PRUNPO",1.1,0.102310924369748,0,0,2.26980069221863,598.28490494964,0,1.76714586764426,3051.99443110941,11.9459060652752,24.2138253775433,0,15.9043128087983
"C12","2011","C12T08","PRUNPO",1.9,0,0,0,2.26980069221863,598.28490494964,0,1.76714586764426,3051.99443110941,11.9459060652752,22.3288697853895,0,15.9043128087983
"C12","2011","C12T15","PRUNPO",2.4,0.511554621848739,0,0,2.26980069221863,598.28490494964,0,1.76714586764426,3051.99443110941,11.9459060652752,20.6402637340849,0,15.9043128087983
"C12","2011","C12T17","PALAOB",3.9,0.306932773109244,0,0,2.26980069221863,598.28490494964,0,1.76714586764426,3051.99443110941,0,25.1641571552542,0,15.9043128087983
"C12","2011","C12T19","ELAEMA",1.7,0.613865546218487,0,0,0,598.28490494964,0,1.76714586764426,3051.99443110941,11.9459060652752,25.1641571552542,0,15.9043128087983
"C12","2011","C12T20","PRUNPO",4.5,0.306932773109243,0,0,2.26980069221863,598.28490494964,0,1.76714586764426,3051.99443110941,11.9459060652752,9.25984434645592,0,15.9043128087983
"C12","2011","C12T27","MACABA",1.5,1.22773109243697,0,0,2.26980069221863,598.28490494964,0,0,3051.99443110941,11.9459060652752,25.1641571552542,0,15.9043128087983
"C12","2012","C12T03","TIMOWA",5.2,0.469473007712082,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,16.8860605130451,35.4293111508589,0,0
"C12","2012","C12T05","PRUNPO",1.2,0,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,16.8860605130451,34.2983377955666,0,21.237166338267
"C12","2012","C12T07","PRUNPO",1.2,0,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,16.8860605130451,34.2983377955666,0,21.237166338267
"C12","2012","C12T08","PRUNPO",1.9,0,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,16.8860605130451,32.5940237809941,0,21.237166338267
"C12","2012","C12T15","PRUNPO",2.9,0.0938946015424165,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,16.8860605130451,28.8241125966864,0,21.237166338267
"C12","2012","C12T17","PALAOB",4.2,0.0938946015424161,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,3.03163691071415,35.4293111508589,0,21.237166338267
"C12","2012","C12T19","ELAEMA",2.3,0.657262210796915,0,0,0,0,0,9.52687972201105,3158.52583799264,16.8860605130451,35.4293111508589,0,21.237166338267
"C12","2012","C12T20","PRUNPO",4.8,0.375578406169666,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,16.8860605130451,17.3337374661817,0,21.237166338267
"C12","2012","C12T27","MACABA",2.7,1.31452442159383,0,0,4.1547562843725,0,0,3.80132711084365,3158.52583799264,16.8860605130451,35.4293111508589,0,21.237166338267
"C12","2012","C12T29","PRUNPO",2,0.469473007712082,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,16.8860605130451,32.2877184972691,0,21.237166338267
"C12","2012","C12T34","PRUNPO",1.1,0,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,16.8860605130451,34.478979373148,0,21.237166338267
"C12","2012","C12T38","MACABA",2.2,1.40841902313625,0,0,4.1547562843725,0,0,5.7255526111674,3158.52583799264,16.8860605130451,35.4293111508589,0,21.237166338267
"C12","2012","C12T39","PALAOB",1.62788205960997,1.28834467282123,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,14.8047553800419,35.4293111508589,0,21.237166338267
"C12","2012","C12T40","PALAOB",1.1,0.281683804627249,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,15.9357287353342,35.4293111508589,0,21.237166338267
"C12","2012","C12T41","PRUNPO",1.4,0,0,0,4.1547562843725,0,0,9.52687972201105,3158.52583799264,16.8860605130451,33.8899307505999,0,21.237166338267
"C12","2013","C12T03","TIMOWA",5.7,0.525539568345323,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,41.7517663662084,0,2.32477856365645
"C12","2013","C12T05","PRUNPO",1.2,0.087589928057554,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,40.620793010916,0,27.8423648924395
"C12","2013","C12T07","PRUNPO",1.2,0.087589928057554,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,40.620793010916,0,27.8423648924395
"C12","2013","C12T08","PRUNPO",1.9,0.087589928057554,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,38.9164789963436,0,27.8423648924395
"C12","2013","C12T15","PRUNPO",3,0.087589928057554,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,34.6831828956313,0,27.8423648924395
"C12","2013","C12T17","PALAOB",4.3,0.525539568345324,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,9.55829564854695,41.7517663662084,0,27.8423648924395
"C12","2013","C12T19","ELAEMA",3,0.525539568345324,0,0,0,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,41.7517663662084,0,27.8423648924395
"C12","2013","C12T20","PRUNPO",5.2,0.350359712230215,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,20.5146000279413,0,27.8423648924395
"C12","2013","C12T27","MACABA",4.1,1.66420863309353,0,0,7.06858347057703,2.32477856365645,0,17.0824100538945,3251.97251147367,24.0803076897658,41.7517663662084,0,27.8423648924395
"C12","2013","C12T29","PRUNPO",2.5,0.175179856115108,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,36.8430278449743,0,27.8423648924395
"C12","2013","C12T34","PRUNPO",1.1,0.175179856115108,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,40.8014345884974,0,27.8423648924395
"C12","2013","C12T38","MACABA",3.7,0.963489208633093,0,0,7.06858347057703,2.32477856365645,0,19.5328523236945,3251.97251147367,24.0803076897658,41.7517663662084,0,27.8423648924395
"C12","2013","C12T39","PALAOB",3,0.530401926530508,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,17.0117242191887,41.7517663662084,0,27.8423648924395
"C12","2013","C12T40","PALAOB",1.4,0.087589928057554,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,22.5409272895068,41.7517663662084,0,27.8423648924395
"C12","2013","C12T41","PRUNPO",1.4,0.087589928057554,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,40.2123859659494,0,27.8423648924395
"C12","2013","C12T44","MACABA",1.9,1.22625899280576,0,0,7.06858347057703,2.32477856365645,0,27.4496658107408,3251.97251147367,24.0803076897658,41.7517663662084,0,27.8423648924395
"C12","2013","C12T45","GARCPA",1,0.175179856115108,0,0,7.06858347057703,1.539380400259,0,30.2849531806056,3251.97251147367,24.0803076897658,41.7517663662084,0,27.8423648924395
"C12","2013","C12T49","GARCPA",1.4,0.087589928057554,0,0,7.06858347057703,0.785398163397448,0,30.2849531806056,3251.97251147367,24.0803076897658,41.7517663662084,0,27.8423648924395
"C12","2013","C12T50","MACABA",1.8,1.05107913669065,0,0,7.06858347057703,2.32477856365645,0,27.7402631311979,3251.97251147367,24.0803076897658,41.7517663662084,0,27.8423648924395
"C12","2013","C12T51","MACABA",1.1,0.525539568345324,0,0,7.06858347057703,2.32477856365645,0,29.3346214028947,3251.97251147367,24.0803076897658,41.7517663662084,0,27.8423648924395
"C12","2013","C12T53","TIMOWA",1,0.241248348745046,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,41.7517663662084,0,27.0569667290421
"C12","2013","C12T55","PALAOB",1.1,0.0875899280575538,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,23.1299759120549,41.7517663662084,0,27.8423648924395
"C12","2013","C12T56","TIMOWA",1.4,0.43794964028777,0,0,7.06858347057703,2.32477856365645,0,30.2849531806056,3251.97251147367,24.0803076897658,41.7517663662084,0,26.3029844921805
"C12","2014","C12T03","TIMOWA",6.3,0.751985294117647,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,49.8413674492021,0,3.96626072515711
"C12","2014","C12T05","PRUNPO",1.3,0.537132352941176,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,48.5140445530604,0,35.1387138304018
"C12","2014","C12T15","PRUNPO",3.1,0.429705882352941,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,42.2936910989526,0,35.1387138304018
"C12","2014","C12T17","PALAOB",4.9,0.322279411764706,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,13.1082953471034,49.8413674492021,0,35.1387138304018
"C12","2014","C12T19","ELAEMA",3.6,0.21485294117647,0,0,0,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,49.8413674492021,0,35.1387138304018
"C12","2014","C12T20","PRUNPO",5.6,0.537132352941176,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,25.2112810450581,0,35.1387138304018
"C12","2014","C12T27","MACABA",6,-0.859411764705882,0,0,10.1787601976309,2.89811922293658,0,37.3142667430128,3358.51962632017,31.9657052502761,49.8413674492021,0,35.1387138304018
"C12","2014","C12T29","PRUNPO",2.7,0.859411764705882,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,44.1158148380347,0,35.1387138304018
"C12","2014","C12T34","PRUNPO",1.3,0.107426470588235,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,48.5140445530604,0,35.1387138304018
"C12","2014","C12T38","MACABA",4.8,0.214852941176471,0,0,10.1787601976309,2.89811922293658,0,47.4930269406437,3358.51962632017,31.9657052502761,49.8413674492021,0,35.1387138304018
"C12","2014","C12T39","PALAOB",3.60555127546399,0.149084060170887,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,21.7555291261093,49.8413674492021,0,35.1387138304018
"C12","2014","C12T40","PALAOB",1.5,0.107426470588235,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,30.1985593826319,49.8413674492021,0,35.1387138304018
"C12","2014","C12T41","PRUNPO",1.5,0.107426470588235,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,48.0742215815578,0,35.1387138304018
"C12","2014","C12T44","MACABA",3.3,1.50397058823529,0,0,10.1787601976309,2.89811922293658,0,57.0356146259227,3358.51962632017,31.9657052502761,49.8413674492021,0,35.1387138304018
"C12","2014","C12T45","GARCPA",1.2,0.107426470588235,0,0,10.1787601976309,1.76714586764426,0,65.5886006253209,3358.51962632017,31.9657052502761,49.8413674492021,0,35.1387138304018
"C12","2014","C12T49","GARCPA",1.5,0,0,0,10.1787601976309,1.13097335529233,0,65.5886006253209,3358.51962632017,31.9657052502761,49.8413674492021,0,35.1387138304018
"C12","2014","C12T50","MACABA",3,0.107426470588235,0,0,10.1787601976309,2.89811922293658,0,58.5200171547439,3358.51962632017,31.9657052502761,49.8413674492021,0,35.1387138304018
"C12","2014","C12T51","MACABA",1.7,0.107426470588235,0,0,10.1787601976309,2.89811922293658,0,63.3187999331023,3358.51962632017,31.9657052502761,49.8413674492021,0,35.1387138304018
"C12","2014","C12T56","TIMOWA",1.9,0,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,49.8413674492021,0,32.303426460537
"C12","2014","C12T57","PRUNPO",1.2,0.322279411764706,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,48.7103940939097,0,35.1387138304018
"C12","2014","C12T59","TIMOWA",1.2,0.322279411764706,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,49.8413674492021,0,34.0077404751095
"C12","2014","C12T61","PRUNPO",1.2,0.322279411764706,0,0,10.1787601976309,2.89811922293658,0,65.5886006253209,3358.51962632017,31.9657052502761,48.7103940939097,0,35.1387138304018
"C12","2014","C12T66","MACABA",1.3,0.429705882352941,0,0,10.1787601976309,2.89811922293658,0,64.2612777291792,3358.51962632017,31.9657052502761,49.8413674492021,0,35.1387138304018
"C2","2011","C2T01","PRUNPO",28.5,0.185877862595419,11.3411494794592,0,0,0,0,4.90873852123405,64.1513219863036,0,606.280258253026,0,0
"C2","2011","C2T02","PRUNPO",17.5,0.929389312977099,11.3411494794592,0,0,0,0,4.90873852123405,64.1513219863036,0,1003.69172893214,0,0
"C2","2011","C2T04","PRUNPO",20.6,1.30114503816794,11.3411494794592,0,0,0,0,4.90873852123405,64.1513219863036,0,910.928351853262,0,0
"C2","2011","C2T09","MACABA",2.5,0.836450381679389,11.3411494794592,0,0,0,0,0,64.1513219863036,0,1244.2199164726,0,0
"C2","2011","C2T17","PRUNPO",1.7,0.557633587786259,11.3411494794592,0,0,0,0,4.90873852123405,64.1513219863036,0,1241.95011578038,0,0
"C2","2011","C2T18","PRUNPO",6.2,0.18587786259542,11.3411494794592,0,0,0,0,4.90873852123405,64.1513219863036,0,1214.02921107161,0,0
"C2","2011","C2T21","ARCHCL",3.8,0.37175572519084,0,0,0,0,0,4.90873852123405,64.1513219863036,0,1244.2199164726,0,0
"C2","2012","C2T01","PRUNPO",28.7,0.613865546218489,13.854423602331,0,0,0,0,9.0792027688745,77.8172500294192,0,685.259897564274,0,0
"C2","2012","C2T02","PRUNPO",18.5,1.63697478991597,13.854423602331,0,0,0,0,9.0792027688745,77.8172500294192,0,1063.38198935034,0,0
"C2","2012","C2T04","PRUNPO",22,1.02310924369748,13.854423602331,0,0,0,0,9.0792027688745,77.8172500294192,0,952.051799688753,0,0
"C2","2012","C2T09","MACABA",3.4,1.63697478991597,13.854423602331,0,0,0,0,0,77.8172500294192,0,1332.18451077312,0,0
"C2","2012","C2T17","PRUNPO",2.3,-0.204621848739496,13.854423602331,0,0,0,0,9.0792027688745,77.8172500294192,0,1328.02975448875,0,0
"C2","2012","C2T18","PRUNPO",6.4,0.204621848739495,13.854423602331,0,0,0,0,9.0792027688745,77.8172500294192,0,1300.01460200036,0,0
"C2","2012","C2T21","ARCHCL",4.2,0.613865546218487,0,0,0,0,0,9.0792027688745,77.8172500294192,0,1332.18451077312,0,0
"C2","2013","C2T01","PRUNPO",29.3,0.569432071269487,18.0955736846772,0,0,0,0,19.6349540849362,57.2869420382099,0,771.41022210734,0,0
"C2","2013","C2T02","PRUNPO",20.1,1.22021158129176,18.0955736846772,0,0,0,0,19.6349540849362,57.2869420382099,0,1128.35797940821,0,0
"C2","2013","C2T04","PRUNPO",23,1.05751670378619,18.0955736846772,0,0,0,0,19.6349540849362,57.2869420382099,0,1030.19106296516,0,0
"C2","2013","C2T09","MACABA",5,0.894821826280623,18.0955736846772,0,0,0,0,0,57.2869420382099,0,1445.66669140242,0,0
"C2","2013","C2T17","PRUNPO",2.1,0.081347438752784,18.0955736846772,0,0,0,0,19.6349540849362,57.2869420382099,0,1442.20308550183,0,0
"C2","2013","C2T18","PRUNPO",6.6,0.162694877505568,18.0955736846772,0,0,0,0,19.6349540849362,57.2869420382099,0,1411.45474740482,0,0
"C2","2013","C2T21","ARCHCL",4.8,0.894821826280624,0,0,0,0,0,19.6349540849362,57.2869420382099,0,1445.66669140242,0,0
"C2","2013","C2T24","PRUNPO",1.1,0.0813474387527839,18.0955736846772,0,0,0,0,19.6349540849362,57.2869420382099,0,1444.7163596247,0,0
"C2","2014","C2T01","PRUNPO",30,0,27.3397100678652,0,0,0,0,29.224665660019,84.4224485835917,0,872.239638324304,0,0
"C2","2014","C2T02","PRUNPO",21.6,1.11697247706422,27.3397100678652,0,0,0,0,29.224665660019,84.4224485835917,0,1212.66261826729,0,0
"C2","2014","C2T04","PRUNPO",24.3,0.67018348623853,27.3397100678652,0,0,0,0,29.224665660019,84.4224485835917,0,1115.32822387745,0,0
"C2","2014","C2T09","MACABA",6.1,0.781880733944954,27.3397100678652,0,0,0,0,0,84.4224485835917,0,1579.09798538201,0,0
"C2","2014","C2T17","PRUNPO",2.2,0.335091743119266,27.3397100678652,0,0,0,0,29.224665660019,84.4224485835917,0,1575.29665827116,0,0
"C2","2014","C2T18","PRUNPO",6.8,0.446788990825689,27.3397100678652,0,0,0,0,29.224665660019,84.4224485835917,0,1542.78117430651,0,0
"C2","2014","C2T21","ARCHCL",5.9,1.11697247706422,0,0,0,0,0,29.224665660019,84.4224485835917,0,1579.09798538201,0,0
"C2","2014","C2T24","PRUNPO",1.2,0.335091743119266,27.3397100678652,0,0,0,0,29.224665660019,84.4224485835917,0,1577.96701202672,0,0
"C2","2014","C2T28","PRUNPO",1,0.335091743119266,27.3397100678652,0,0,0,0,29.224665660019,84.4224485835917,0,1578.31258721861,0,0
"D12","2011","D12T05","MACABA",7.5,1.86352040816327,2.01061929829747,0,0,8.60796387083603,2.26980069221863,2.26980069221862,12.1972334775624,2.32477856365645,0,0,0
"D12","2011","D12T06","GIRONE",1.7,0.55905612244898,2.01061929829747,0,0,8.60796387083603,0,46.4484473833251,12.1972334775624,2.32477856365645,0,0,0
